Sentence#,Word,Language
Sentence: 5226,shopile,Mix
Sentence: 5226,jeevanakkaaran,Mal
,,
Sentence: 5227,Kochi,Othr
Sentence: 5227,nagarathile,Mal
Sentence: 5227,Ducati,Othr
Sentence: 5227,bikente,Mix
Sentence: 5227,spare,Eng
Sentence: 5227,parts,Eng
Sentence: 5227,shopile,Mix
Sentence: 5227,staff,Eng
,,
Sentence: 5228,Kochi,Othr
Sentence: 5228,nagarathile,Mal
Sentence: 5228,Ducati,Othr
Sentence: 5228,bikente,Mix
Sentence: 5228,spare,Eng
Sentence: 5228,parts,Eng
Sentence: 5228,shopile,Mix
Sentence: 5228,ninnum,Mal
Sentence: 5228,accessories,Eng
Sentence: 5228,vangunna,Mal
Sentence: 5228,manushyan,Mal
,,
Sentence: 5229,Kochi,Othr
Sentence: 5229,nagarathile,Mal
Sentence: 5229,Ducati,Othr
Sentence: 5229,bikente,Mix
Sentence: 5229,service,Eng
Sentence: 5229,center,Eng
,,
Sentence: 5230,Kochi,Othr
Sentence: 5230,nagarathile,Mal
Sentence: 5230,Ducati,Othr
Sentence: 5230,bikente,Mix
Sentence: 5230,service,Eng
Sentence: 5230,centerile,Mix
Sentence: 5230,staff,Eng
,,
Sentence: 5231,Kochi,Othr
Sentence: 5231,nagarathile,Mal
Sentence: 5231,Ducati,Othr
Sentence: 5231,bikente,Mix
Sentence: 5231,service,Eng
Sentence: 5231,centerile,Mix
Sentence: 5231,service,Eng
Sentence: 5231,cheyyunna,Mal
Sentence: 5231,bike,Eng
,,
Sentence: 5232,Kochi,Othr
Sentence: 5232,nagarathile,Mal
Sentence: 5232,Ducati,Othr
Sentence: 5232,bikente,Mix
Sentence: 5232,service,Eng
Sentence: 5232,centerile,Mix
Sentence: 5232,repair,Eng
Sentence: 5232,cheyyunna,Mal
Sentence: 5232,bike,Eng
,,
Sentence: 5233,Kozhikode,Othr
Sentence: 5233,townile,Mix
Sentence: 5233,TVS,Othr
Sentence: 5233,bikente,Mix
Sentence: 5233,showroom,Eng
,,
Sentence: 5234,Kozhikode,Othr
Sentence: 5234,townile,Mix
Sentence: 5234,TVS,Othr
Sentence: 5234,bikente,Mix
Sentence: 5234,showroomil,Mix
Sentence: 5234,work,Eng
Sentence: 5234,cheyyunna,Mal
Sentence: 5234,salesman,Eng
,,
Sentence: 5235,Kozhikode,Othr
Sentence: 5235,townile,Mix
Sentence: 5235,TVS,Othr
Sentence: 5235,bikente,Mix
Sentence: 5235,showroomil,Mix
Sentence: 5235,work,Eng
Sentence: 5235,cheyyunna,Mal
Sentence: 5235,staff,Eng
,,
Sentence: 5236,Kozhikode,Othr
Sentence: 5236,townile,Mix
Sentence: 5236,TVS,Othr
Sentence: 5236,bikente,Mix
Sentence: 5236,showroomile,Mix
Sentence: 5236,manager,Eng
,,
Sentence: 5237,Kozhikode,Othr
Sentence: 5237,townile,Mix
Sentence: 5237,TVS,Othr
Sentence: 5237,bikente,Mix
Sentence: 5237,showroom,Eng
Sentence: 5237,visit,Eng
Sentence: 5237,cheyyuna,Mal
Sentence: 5237,customer,Eng
,,
Sentence: 5238,Kozhikode,Othr
Sentence: 5238,townile,Mix
Sentence: 5238,TVS,Othr
Sentence: 5238,bikente,Mix
Sentence: 5238,showroom,Eng
Sentence: 5238,visit,Eng
Sentence: 5238,cheyyuna,Mal
Sentence: 5238,friend,Eng
,,
Sentence: 5239,approach,Eng
Sentence: 5239,roadilekk,Mix
Sentence: 5239,thiriyunna,Mal
Sentence: 5239,car,Eng
,,
Sentence: 5240,Kozhikode,Othr
Sentence: 5240,townile,Mix
Sentence: 5240,TVS,Othr
Sentence: 5240,bikente,Mix
Sentence: 5240,showroom,Eng
Sentence: 5240,visit,Eng
Sentence: 5240,cheyyuna,Mal
Sentence: 5240,boy,Eng
,,
Sentence: 5241,Kozhikode,Othr
Sentence: 5241,townile,Mix
Sentence: 5241,TVS,Othr
Sentence: 5241,bikente,Mix
Sentence: 5241,showroomil,Mix
Sentence: 5241,bike,Eng
Sentence: 5241,nokkunna,Mal
Sentence: 5241,customer,Eng
,,
Sentence: 5242,buildingnte,Mix
Sentence: 5242,munpile,Mal
Sentence: 5242,house,Eng
Sentence: 5242,name,Eng
,,
Sentence: 5243,dooril,Mix
Sentence: 5243,window,Eng
Sentence: 5243,pane,Eng
,,
Sentence: 5244,Kozhikode,Othr
Sentence: 5244,townile,Mix
Sentence: 5244,TVS,Othr
Sentence: 5244,bikente,Mix
Sentence: 5244,showroomil,Mix
Sentence: 5244,ninnum,Mal
Sentence: 5244,bike,Eng
Sentence: 5244,vangiya,Mal
Sentence: 5244,customer,Eng
,,
Sentence: 5245,Kozhikode,Othr
Sentence: 5245,townile,Mix
Sentence: 5245,TVS,Othr
Sentence: 5245,bikente,Mix
Sentence: 5245,showroomil,Mix
Sentence: 5245,ninnum,Mal
Sentence: 5245,bike,Eng
Sentence: 5245,vangiya,Mal
Sentence: 5245,friend,Eng
,,
Sentence: 5246,fat,Eng
Sentence: 5246,man,Eng
Sentence: 5246,oru,Mal
Sentence: 5246,chairil,Mix
Sentence: 5246,irikkunnu,Mal
,,
Sentence: 5247,Kozhikode,Othr
Sentence: 5247,townile,Mix
Sentence: 5247,TVS,Othr
Sentence: 5247,bikente,Mix
Sentence: 5247,showroomil,Mix
Sentence: 5247,ninnum,Mal
Sentence: 5247,bike,Eng
Sentence: 5247,vangiya,Mal
Sentence: 5247,boy,Eng
,,
Sentence: 5248,Kozhikode,Othr
Sentence: 5248,townile,Mix
Sentence: 5248,TVS,Othr
Sentence: 5248,bikente,Mix
Sentence: 5248,showroomil,Mix
Sentence: 5248,ninnum,Mal
Sentence: 5248,puthiya,Mal
Sentence: 5248,bike,Eng
Sentence: 5248,purathekk,Mal
Sentence: 5248,konduvarunnu,Mal
,,
Sentence: 5249,Kozhikode,Othr
Sentence: 5249,townile,Mix
Sentence: 5249,TVS,Othr
Sentence: 5249,bikente,Mix
Sentence: 5249,showroomil,Mix
Sentence: 5249,ninnum,Mal
Sentence: 5249,export,Eng
Sentence: 5249,cheyyunna,Mal
Sentence: 5249,bikekal,Mix
,,
Sentence: 5250,Kozhikode,Othr
Sentence: 5250,townile,Mix
Sentence: 5250,TVS,Othr
Sentence: 5250,bikente,Mix
Sentence: 5250,showroomilekk,Mix
Sentence: 5250,import,Eng
Sentence: 5250,cheyyunna,Mal
Sentence: 5250,bikekal,Mix
,,
Sentence: 5251,Kozhikode,Othr
Sentence: 5251,townile,Mix
Sentence: 5251,TVS,Othr
Sentence: 5251,bikente,Mix
Sentence: 5251,spare,Eng
Sentence: 5251,parts,Eng
Sentence: 5251,shop,Eng
,,
Sentence: 5252,Kozhikode,Othr
Sentence: 5252,townile,Mix
Sentence: 5252,TVS,Othr
Sentence: 5252,bikente,Mix
Sentence: 5252,spare,Eng
Sentence: 5252,parts,Eng
Sentence: 5252,shopile,Mix
Sentence: 5252,jeevanakkaaran,Mal
,,
Sentence: 5253,checkpostnte,Mix
Sentence: 5253,aduth,Mal
Sentence: 5253,police,Eng
Sentence: 5253,officer,Eng
Sentence: 5253,and,Eng
Sentence: 5253,military,Eng
Sentence: 5253,officer,Eng
Sentence: 5253,samsarikkunnu,Mal
,,
Sentence: 5254,Kozhikode,Othr
Sentence: 5254,townile,Mix
Sentence: 5254,TVS,Othr
Sentence: 5254,bikente,Mix
Sentence: 5254,spare,Eng
Sentence: 5254,parts,Eng
Sentence: 5254,shopile,Mix
Sentence: 5254,staff,Eng
,,
Sentence: 5255,Kozhikode,Othr
Sentence: 5255,townile,Mix
Sentence: 5255,TVS,Othr
Sentence: 5255,bikente,Mix
Sentence: 5255,spare,Eng
Sentence: 5255,parts,Eng
Sentence: 5255,shopile,Mix
Sentence: 5255,ninnum,Mal
Sentence: 5255,accessories,Eng
Sentence: 5255,vangunna,Mal
Sentence: 5255,manushyan,Mal
,,
Sentence: 5256,wood,Eng
Sentence: 5256,kond,Mal
Sentence: 5256,nirmicha,Mal
Sentence: 5256,shelf,Eng
,,
Sentence: 5257,Kozhikode,Othr
Sentence: 5257,townile,Mix
Sentence: 5257,TVS,Othr
Sentence: 5257,bikente,Mix
Sentence: 5257,service,Eng
Sentence: 5257,center,Eng
,,
Sentence: 5258,Kozhikode,Othr
Sentence: 5258,townile,Mix
Sentence: 5258,TVS,Othr
Sentence: 5258,bikente,Mix
Sentence: 5258,service,Eng
Sentence: 5258,centerile,Mix
Sentence: 5258,staff,Eng
,,
Sentence: 5259,oru,Mal
Sentence: 5259,skateboard,Eng
Sentence: 5259,mukalilekk,Mal
Sentence: 5259,cherichu,Mal
Sentence: 5259,vechirikkunnu,Mal
,,
Sentence: 5260,tentinullil,Mix
Sentence: 5260,oru,Mal
Sentence: 5260,man,Eng
Sentence: 5260,urangunnu,Mal
,,
Sentence: 5261,Apple,Eng
Sentence: 5261,laptopnte,Mix
Sentence: 5261,cover,Eng
,,
Sentence: 5262,Kozhikode,Othr
Sentence: 5262,townile,Mix
Sentence: 5262,TVS,Othr
Sentence: 5262,bikente,Mix
Sentence: 5262,service,Eng
Sentence: 5262,centerile,Mix
Sentence: 5262,service,Eng
Sentence: 5262,cheyyunna,Mal
Sentence: 5262,bike,Eng
,,
Sentence: 5263,white,Eng
Sentence: 5263,nirathilulla,Mal
Sentence: 5263,toilet,Eng
,,
Sentence: 5264,Kozhikode,Othr
Sentence: 5264,townile,Mix
Sentence: 5264,TVS,Othr
Sentence: 5264,bikente,Mix
Sentence: 5264,service,Eng
Sentence: 5264,centerile,Mix
Sentence: 5264,repair,Eng
Sentence: 5264,cheyyunna,Mal
Sentence: 5264,bike,Eng
,,
Sentence: 5265,cityile,Mix
Sentence: 5265,bike,Eng
Sentence: 5265,water,Eng
Sentence: 5265,service,Eng
Sentence: 5265,cheyyunna,Mal
Sentence: 5265,vyakthi,Mal
,,
Sentence: 5266,cityile,Mix
Sentence: 5266,bike,Eng
Sentence: 5266,alteration,Eng
Sentence: 5266,shop,Eng
,,
Sentence: 5267,cityile,Mix
Sentence: 5267,bike,Eng
Sentence: 5267,alteration,Eng
Sentence: 5267,shopile,Mix
Sentence: 5267,staff,Eng
,,
Sentence: 5268,cityile,Mix
Sentence: 5268,bike,Eng
Sentence: 5268,alteration,Eng
Sentence: 5268,shopil,Mix
Sentence: 5268,bike,Eng
Sentence: 5268,alteration,Eng
Sentence: 5268,cheyyunnu,Mal
,,
Sentence: 5269,cityile,Mix
Sentence: 5269,bike,Eng
Sentence: 5269,alteration,Eng
Sentence: 5269,shop,Eng
Sentence: 5269,1KM,Othr
Sentence: 5269,ezhuthiya,Mal
Sentence: 5269,board,Eng
,,
Sentence: 5270,cityile,Mix
Sentence: 5270,petrol,Eng
Sentence: 5270,bunkil,Mix
Sentence: 5270,500,Othr
Sentence: 5270,Meter,Eng
Sentence: 5270,ezhuthiya,Mal
Sentence: 5270,board,Eng
,,
Sentence: 5271,Erode,Othr
Sentence: 5271,townile,Mix
Sentence: 5271,bike,Eng
Sentence: 5271,water,Eng
Sentence: 5271,service,Eng
Sentence: 5271,cheyyunna,Mal
Sentence: 5271,vyakthi,Mal
,,
Sentence: 5272,Erode,Othr
Sentence: 5272,townile,Mix
Sentence: 5272,bike,Eng
Sentence: 5272,alteration,Eng
Sentence: 5272,shop,Eng
,,
Sentence: 5273,Erode,Othr
Sentence: 5273,townile,Mix
Sentence: 5273,bike,Eng
Sentence: 5273,alteration,Eng
Sentence: 5273,shopile,Mix
Sentence: 5273,staff,Eng
,,
Sentence: 5274,Erode,Othr
Sentence: 5274,townile,Mix
Sentence: 5274,bike,Eng
Sentence: 5274,alteration,Eng
Sentence: 5274,shopil,Mix
Sentence: 5274,bike,Eng
Sentence: 5274,alteration,Eng
Sentence: 5274,cheyyunnu,Mal
,,
Sentence: 5275,Erode,Othr
Sentence: 5275,townile,Mix
Sentence: 5275,bike,Eng
Sentence: 5275,alteration,Eng
Sentence: 5275,shopil,Mix
Sentence: 5275,1KM,Othr
Sentence: 5275,ezhuthiya,Mal
Sentence: 5275,board,Eng
,,
Sentence: 5276,Erode,Othr
Sentence: 5276,townile,Mix
Sentence: 5276,petrol,Eng
Sentence: 5276,bunkil,Mix
Sentence: 5276,500,Othr
Sentence: 5276,Meter,Eng
Sentence: 5276,ezhuthiya,Mal
Sentence: 5276,board,Eng
,,
Sentence: 5277,day,Eng
Sentence: 5277,timilum,Mix
Sentence: 5277,off,Eng
Sentence: 5277,cheytha,Mal
Sentence: 5277,street,Eng
Sentence: 5277,light,Eng
,,
Sentence: 5278,Munnar,Othr
Sentence: 5278,townile,Mix
Sentence: 5278,bike,Eng
Sentence: 5278,water,Eng
Sentence: 5278,service,Eng
Sentence: 5278,cheyyunna,Mal
Sentence: 5278,vyakthi,Mal
,,
Sentence: 5279,photoyile,Mix
Sentence: 5279,name,Eng
,,
Sentence: 5280,white,Eng
Sentence: 5280,fridge,Eng
Sentence: 5280,ulla,Mal
Sentence: 5280,kitchen,Eng
,,
Sentence: 5281,Munnar,Othr
Sentence: 5281,townile,Mix
Sentence: 5281,bike,Eng
Sentence: 5281,alteration,Eng
Sentence: 5281,shop,Eng
,,
Sentence: 5282,Munnar,Othr
Sentence: 5282,townile,Mix
Sentence: 5282,bike,Eng
Sentence: 5282,alteration,Eng
Sentence: 5282,shopile,Mix
Sentence: 5282,staff,Eng
,,
Sentence: 5283,Munnar,Othr
Sentence: 5283,townile,Mix
Sentence: 5283,bike,Eng
Sentence: 5283,alteration,Eng
Sentence: 5283,shopil,Mix
Sentence: 5283,bike,Eng
Sentence: 5283,alteration,Eng
Sentence: 5283,cheyyunnu,Mal
,,
Sentence: 5284,oru,Mal
Sentence: 5284,cow,Eng
Sentence: 5284,and,Eng
Sentence: 5284,sheep,Eng
Sentence: 5284,vayalil,Mal
Sentence: 5284,nilkunnu,Mal
,,
Sentence: 5285,manja,Mal
Sentence: 5285,shwall,Mal
Sentence: 5285,dharicha,Mal
Sentence: 5285,oru,Mal
Sentence: 5285,school,Eng
Sentence: 5285,going,Eng
Sentence: 5285,child,Eng
,,
Sentence: 5286,Munnar,Othr
Sentence: 5286,townile,Mix
Sentence: 5286,bike,Eng
Sentence: 5286,alteration,Eng
Sentence: 5286,shopil,Mix
Sentence: 5286,1KM,Othr
Sentence: 5286,ezhuthiya,Mal
Sentence: 5286,board,Eng
,,
Sentence: 5287,Munnar,Othr
Sentence: 5287,townile,Mix
Sentence: 5287,petrol,Eng
Sentence: 5287,bunkil,Mix
Sentence: 5287,500,Othr
Sentence: 5287,Meter,Eng
Sentence: 5287,ezhuthiya,Mal
Sentence: 5287,board,Eng
,,
Sentence: 5288,petrol,Eng
Sentence: 5288,bunkil,Mix
Sentence: 5288,petrol,Eng
Sentence: 5288,carilekk,Mix
Sentence: 5288,fill,Eng
Sentence: 5288,cheyyunna,Mal
Sentence: 5288,staff,Eng
,,
Sentence: 5289,hotelil,Mix
Sentence: 5289,grilled,Eng
Sentence: 5289,chicken,Eng
Sentence: 5289,kazhikkunna,Mal
Sentence: 5289,boy,Eng
,,
Sentence: 5290,townile,Mix
Sentence: 5290,petrol,Eng
Sentence: 5290,bunkil,Mix
Sentence: 5290,petrol,Eng
Sentence: 5290,carilekk,Mix
Sentence: 5290,fill,Eng
Sentence: 5290,cheyyunna,Mal
Sentence: 5290,staff,Eng
,,
Sentence: 5291,Thodupuzha,Othr
Sentence: 5291,townile,Mix
Sentence: 5291,petrol,Eng
Sentence: 5291,bunkil,Mix
Sentence: 5291,petrol,Eng
Sentence: 5291,carilekk,Mix
Sentence: 5291,fill,Eng
Sentence: 5291,cheyyunna,Mal
Sentence: 5291,staff,Eng
,,
Sentence: 5292,petrol,Eng
Sentence: 5292,bunkil,Mix
Sentence: 5292,diesel,Eng
Sentence: 5292,carilekk,Mix
Sentence: 5292,fill,Eng
Sentence: 5292,cheyyunna,Mal
Sentence: 5292,vyakthi,Mal
,,
Sentence: 5293,cityile,Mix
Sentence: 5293,petrol,Eng
Sentence: 5293,bunkil,Mix
Sentence: 5293,diesel,Eng
Sentence: 5293,carilekk,Mix
Sentence: 5293,fill,Eng
Sentence: 5293,cheyyunna,Mal
Sentence: 5293,vyakthi,Mal
,,
Sentence: 5294,Ernakulam,Othr
Sentence: 5294,cityile,Mix
Sentence: 5294,petrol,Eng
Sentence: 5294,bunkil,Mix
Sentence: 5294,diesel,Eng
Sentence: 5294,carilekk,Mix
Sentence: 5294,fill,Eng
Sentence: 5294,cheyyunna,Mal
Sentence: 5294,vyakthi,Mal
,,
Sentence: 5295,petrol,Eng
Sentence: 5295,bunkil,Mix
Sentence: 5295,car,Eng
Sentence: 5295,nirthi,Mal
Sentence: 5295,washroomilekk,Mix
Sentence: 5295,povunna,Mal
Sentence: 5295,vyakthi,Mal
,,
Sentence: 5296,managerude,Mix
Sentence: 5296,roominte,Mix
Sentence: 5296,brown,Eng
Sentence: 5296,dooril,Mix
Sentence: 5296,entry,Eng
Sentence: 5296,restricted,Eng
Sentence: 5296,board,Eng
,,
Sentence: 5297,petrol,Eng
Sentence: 5297,bunkil,Mix
Sentence: 5297,car,Eng
Sentence: 5297,nirthi,Mal
Sentence: 5297,washroomilekk,Mix
Sentence: 5297,povunna,Mal
Sentence: 5297,sthree,Mal
,,
Sentence: 5298,petrol,Eng
Sentence: 5298,bunkil,Mix
Sentence: 5298,ninnum,Mal
Sentence: 5298,bottleil,Mix
Sentence: 5298,petrol,Eng
Sentence: 5298,vaangunna,Mal
Sentence: 5298,vyakthi,Mal
,,
Sentence: 5299,white,Eng
Sentence: 5299,and,Eng
Sentence: 5299,grey,Eng
Sentence: 5299,bird,Eng
Sentence: 5299,oru,Mal
Sentence: 5299,marathinte,Mal
Sentence: 5299,mukalil,Mal
Sentence: 5299,irikkunnu,Mal
,,
Sentence: 5300,petrol,Eng
Sentence: 5300,bunkil,Mix
Sentence: 5300,ninnum,Mal
Sentence: 5300,bottleil,Mix
Sentence: 5300,petrol,Eng
Sentence: 5300,vaangunna,Mal
Sentence: 5300,kutti,Mal
,,
Sentence: 5301,oru,Mal
Sentence: 5301,karutha,Mal
Sentence: 5301,baseball,Eng
Sentence: 5301,glove,Eng
,,
Sentence: 5302,purakil,Mal
Sentence: 5302,black,Eng
Sentence: 5302,aadukal,Mal
,,
Sentence: 5303,petrol,Eng
Sentence: 5303,bunkil,Mix
Sentence: 5303,ninnum,Mal
Sentence: 5303,kuppiyil,Mal
Sentence: 5303,petrol,Eng
Sentence: 5303,vaangunna,Mal
Sentence: 5303,kutti,Mal
,,
Sentence: 5304,vehicles,Eng
Sentence: 5304,accident,Eng
Sentence: 5304,sambavicha,Mal
Sentence: 5304,sthalath,Mal
Sentence: 5304,trauma,Eng
Sentence: 5304,care,Eng
Sentence: 5304,volunteers,Eng
,,
Sentence: 5305,townile,Mix
Sentence: 5305,fitness,Eng
Sentence: 5305,centre,Eng
,,
Sentence: 5306,fitness,Eng
Sentence: 5306,centreile,Mix
Sentence: 5306,coach,Eng
,,
Sentence: 5307,fitness,Eng
Sentence: 5307,centreile,Mix
Sentence: 5307,membermaar,Mix
,,
Sentence: 5308,fitness,Eng
Sentence: 5308,centreile,Mix
Sentence: 5308,beginnersnulla,Mix
Sentence: 5308,workout,Eng
Sentence: 5308,plan,Eng
,,
Sentence: 5309,fitness,Eng
Sentence: 5309,centreil,Mix
Sentence: 5309,workout,Eng
Sentence: 5309,plan,Eng
,,
Sentence: 5310,tomatonte,Mix
Sentence: 5310,rand,Mal
Sentence: 5310,slice,Eng
,,
Sentence: 5311,bowling,Eng
Sentence: 5311,practice,Eng
Sentence: 5311,cheyyunna,Mal
Sentence: 5311,players,Eng
,,
Sentence: 5312,pachayum,Mal
Sentence: 5312,vellayum,Mal
Sentence: 5312,highway,Eng
Sentence: 5312,sign,Eng
,,
Sentence: 5313,fitness,Eng
Sentence: 5313,centreil,Mix
Sentence: 5313,weight,Eng
Sentence: 5313,lossnulla,Mix
Sentence: 5313,workout,Eng
Sentence: 5313,plan,Eng
,,
Sentence: 5314,fitness,Eng
Sentence: 5314,centreil,Mix
Sentence: 5314,men's,Eng
Sentence: 5314,weight,Eng
Sentence: 5314,lossnulla,Mix
Sentence: 5314,workout,Eng
Sentence: 5314,plan,Eng
,,
Sentence: 5315,fitness,Eng
Sentence: 5315,centreil,Mix
Sentence: 5315,women's,Eng
Sentence: 5315,weight,Eng
Sentence: 5315,lossnulla,Mix
Sentence: 5315,workout,Eng
Sentence: 5315,plan,Eng
,,
Sentence: 5316,fitness,Eng
Sentence: 5316,centreil,Mix
Sentence: 5316,workout,Eng
Sentence: 5316,cheyyunna,Mal
Sentence: 5316,coach,Eng
,,
Sentence: 5317,facebook,Othr
Sentence: 5317,chat,Eng
Sentence: 5317,conversation,Eng
Sentence: 5317,delete,Eng
Sentence: 5317,cheyyunna,Mal
Sentence: 5317,old,Eng
Sentence: 5317,man,Eng
,,
Sentence: 5318,fitness,Eng
Sentence: 5318,centreil,Mix
Sentence: 5318,workout,Eng
Sentence: 5318,cheyyunna,Mal
Sentence: 5318,men,Eng
,,
Sentence: 5319,fitness,Eng
Sentence: 5319,centreil,Mix
Sentence: 5319,workout,Eng
Sentence: 5319,cheyyunna,Mal
Sentence: 5319,women,Eng
,,
Sentence: 5320,fitness,Eng
Sentence: 5320,centreil,Mix
Sentence: 5320,workout,Eng
Sentence: 5320,cheyyunna,Mal
Sentence: 5320,manushyan,Mal
,,
Sentence: 5321,oru,Mal
Sentence: 5321,benchnte,Mix
Sentence: 5321,mukalil,Mal
Sentence: 5321,irikkunna,Mal
Sentence: 5321,two,Eng
Sentence: 5321,guys,Eng
,,
Sentence: 5322,apartmentnte,Mix
Sentence: 5322,munpil,Mal
Sentence: 5322,park,Eng
Sentence: 5322,cheythirikkunna,Mal
Sentence: 5322,vehicles,Eng
,,
Sentence: 5323,fitness,Eng
Sentence: 5323,centreil,Mix
Sentence: 5323,workout,Eng
Sentence: 5323,cheyyunna,Mal
Sentence: 5323,boy,Eng
,,
Sentence: 5324,fitness,Eng
Sentence: 5324,centreil,Mix
Sentence: 5324,workout,Eng
Sentence: 5324,cheyyunna,Mal
Sentence: 5324,member,Eng
,,
Sentence: 5325,fitness,Eng
Sentence: 5325,centreil,Mix
Sentence: 5325,workout,Eng
Sentence: 5325,cheyyunna,Mal
Sentence: 5325,life,Eng
Sentence: 5325,time,Eng
Sentence: 5325,member,Eng
,,
Sentence: 5326,fitness,Eng
Sentence: 5326,centreil,Mix
Sentence: 5326,workout,Eng
Sentence: 5326,cheyyunna,Mal
Sentence: 5326,bodybuilder,Eng
,,
Sentence: 5327,buildingnte,Mix
Sentence: 5327,first,Eng
Sentence: 5327,flooril,Mix
Sentence: 5327,ulla,Mal
Sentence: 5327,fitness,Eng
Sentence: 5327,Gym,Eng
,,
Sentence: 5328,buildingnte,Mix
Sentence: 5328,first,Eng
Sentence: 5328,flooril,Mix
Sentence: 5328,ulla,Mal
Sentence: 5328,men's,Eng
Sentence: 5328,Gym,Eng
,,
Sentence: 5329,buildingnte,Mix
Sentence: 5329,first,Eng
Sentence: 5329,flooril,Mix
Sentence: 5329,ulla,Mal
Sentence: 5329,women's,Eng
Sentence: 5329,Gym,Eng
,,
Sentence: 5330,buildingnte,Mix
Sentence: 5330,second,Eng
Sentence: 5330,flooril,Mix
Sentence: 5330,ulla,Mal
Sentence: 5330,fitness,Eng
Sentence: 5330,Gym,Eng
,,
Sentence: 5331,buildingnte,Mix
Sentence: 5331,second,Eng
Sentence: 5331,flooril,Mix
Sentence: 5331,ulla,Mal
Sentence: 5331,men's,Eng
Sentence: 5331,Gym,Eng
,,
Sentence: 5332,glass,Eng
Sentence: 5332,bottlile,Mix
Sentence: 5332,juice,Eng
,,
Sentence: 5333,buildingnte,Mix
Sentence: 5333,second,Eng
Sentence: 5333,flooril,Mix
Sentence: 5333,ulla,Mal
Sentence: 5333,women's,Eng
Sentence: 5333,Gym,Eng
,,
Sentence: 5334,buildingnte,Mix
Sentence: 5334,second,Eng
Sentence: 5334,flooril,Mix
Sentence: 5334,ulla,Mal
Sentence: 5334,mixed,Eng
Sentence: 5334,Gym,Eng
,,
Sentence: 5335,buildingnte,Mix
Sentence: 5335,first,Eng
Sentence: 5335,flooril,Mix
Sentence: 5335,ulla,Mal
Sentence: 5335,mixed,Eng
Sentence: 5335,Gym,Eng
,,
Sentence: 5336,groundnte,Mix
Sentence: 5336,purakilulla,Mal
Sentence: 5336,women's,Eng
Sentence: 5336,Gym,Eng
,,
Sentence: 5337,groundnte,Mix
Sentence: 5337,purakilulla,Mal
Sentence: 5337,men's,Eng
Sentence: 5337,Gym,Eng
,,
Sentence: 5338,groundnte,Mix
Sentence: 5338,purakilulla,Mal
Sentence: 5338,women's,Eng
Sentence: 5338,fitness,Eng
Sentence: 5338,centre,Eng
,,
Sentence: 5339,groundnte,Mix
Sentence: 5339,purakilulla,Mal
Sentence: 5339,men's,Eng
Sentence: 5339,fitness,Eng
Sentence: 5339,centre,Eng
,,
Sentence: 5340,buildingnte,Mix
Sentence: 5340,second,Eng
Sentence: 5340,flooril,Mix
Sentence: 5340,ulla,Mal
Sentence: 5340,men's,Eng
Sentence: 5340,fitness,Eng
Sentence: 5340,centre,Eng
,,
Sentence: 5341,buildingnte,Mix
Sentence: 5341,second,Eng
Sentence: 5341,flooril,Mix
Sentence: 5341,ulla,Mal
Sentence: 5341,women's,Eng
Sentence: 5341,fitness,Eng
Sentence: 5341,centre,Eng
,,
Sentence: 5342,lotil,Mix
Sentence: 5342,park,Eng
Sentence: 5342,cheytha,Mal
Sentence: 5342,car,Eng
,,
Sentence: 5343,restaurant,Eng
Sentence: 5343,tablel,Mix
Sentence: 5343,kallupathrathil,Mal
Sentence: 5343,food,Eng
Sentence: 5343,item,Eng
Sentence: 5343,nirachirikkunnath,Mal
Sentence: 5343,nokkunna,Mal
Sentence: 5343,kutti,Mal
,,
Sentence: 5344,buildingnte,Mix
Sentence: 5344,second,Eng
Sentence: 5344,flooril,Mix
Sentence: 5344,ulla,Mal
Sentence: 5344,mixed,Eng
Sentence: 5344,fitness,Eng
Sentence: 5344,centre,Eng
,,
Sentence: 5345,buildingnte,Mix
Sentence: 5345,first,Eng
Sentence: 5345,flooril,Mix
Sentence: 5345,ulla,Mal
Sentence: 5345,mixed,Eng
Sentence: 5345,fitness,Eng
Sentence: 5345,centre,Eng
,,
Sentence: 5346,oru,Mal
Sentence: 5346,cell,Eng
Sentence: 5346,phone,Eng
Sentence: 5346,kaivashamulla,Mal
Sentence: 5346,vyakthi,Mal
,,
Sentence: 5347,bullet,Eng
Sentence: 5347,bike,Eng
Sentence: 5347,drive,Eng
Sentence: 5347,cheyyunna,Mal
Sentence: 5347,traffic,Eng
Sentence: 5347,police,Eng
,,
Sentence: 5348,boxnte,Mix
Sentence: 5348,cardboard,Eng
Sentence: 5348,lid,Eng
,,
Sentence: 5349,fitness,Eng
Sentence: 5349,centreile,Mix
Sentence: 5349,equipments,Eng
,,
Sentence: 5350,workout,Eng
Sentence: 5350,kazhinj,Mal
Sentence: 5350,equipments,Eng
Sentence: 5350,thirichvekkunna,Mal
Sentence: 5350,vyakthi,Mal
,,
Sentence: 5351,workout,Eng
Sentence: 5351,kazhinj,Mal
Sentence: 5351,equipments,Eng
Sentence: 5351,thirichvekkunna,Mal
Sentence: 5351,manushyan,Mal
,,
Sentence: 5352,workout,Eng
Sentence: 5352,kazhinj,Mal
Sentence: 5352,equipments,Eng
Sentence: 5352,thirichvekkunna,Mal
Sentence: 5352,boy,Eng
,,
Sentence: 5353,workout,Eng
